word,wordtype,origin,meaning_number,meaning
ಸೂಡಿ,ಹೆಸರುಪದ,ದೇ ,1,"ದೀವಟಿಗೆ, ದೊಂದಿ, ಪಂಜು"
ಸೂಡಿ,ಹೆಸರುಪದ,ದೇ ,2,"ಕಂತೆ, ಕಟ್ಟು, ಹೊರೆ"
ಸೂಡಿ,ಹೆಸರುಪದ,ದೇ ,3,ತಲೆಯ ಕೂದಲನ್ನು ಸೇರಿಸಿ ಕಟ್ಟುವ ಗಂಟು
ಸೂಡು,ಹೆಸರುಪದ,ದೇ ,1,"ಕಟ್ಟು, ಕಂತೆ, ಹೊರೆ"
ಸೂಡು,ಹೆಸರುಪದ,ದೇ ,2,"ಗುಂಪು, ಸಮೂಹ"
ಸೂಡು,ಹೆಸರುಪದ,ದೇ ,3,"ಉಷ್ಣ, ಕಾವು, ತಾಪ"
ಸೂಡು,ಹೆಸರುಪದ,ದೇ ,4,ಚಿತೆ
ಸೂಡು,ಹೆಸರುಪದ,ದೇ ,5,"ಕಬ್ಬಿಣ, ಬಳೆಯ ಚೂರು ಮುಂ.ವನ್ನು ಕಾಯಿಸಿ ಎಳೆಯುವ ಬರೆ; ಚಿಟಿಕೆ"
ಸೂಡು,ಎಸಕಪದ,ದೇ ,1,"ಹೂವು ಮುಂ.ವನ್ನು ಮುಡಿ, ಧರಿಸು"
ಸೂಡು,ಎಸಕಪದ,ದೇ ,2,"ಇಟ್ಟುಕೊಳ್ಳು, ಇರಿಸಿಕೊಳ್ಳು"
ಸೂಡು,ಎಸಕಪದ,ದೇ ,3,"ಮಾಲೆ, ಹಾರ ಮೊ.ವನ್ನು ತೊಡಿಸು, ಹಾಕು"
ಸೂಡು,ಎಸಕಪದ,ದೇ ,4,"ಹೊಂದು, ಪಡೆ"
ಸೂಡು,ಎಸಕಪದ,ದೇ ,5,"ಹೊರು, ಹೊತ್ತುಕೊಳ್ಳು"
ಸೂಡು,ಎಸಕಪದ,ದೇ ,6,"ಗಂಟುಕಟ್ಟು, ಸೇರಿಸಿಕಟ್ಟು"
ಸೂಡು,ಎಸಕಪದ,ದೇ ,7,ಛತ್ರಿಯನ್ನು ಬಿಚ್ಚಿ ಹಿಡಿ
ಸೂಡು,ಎಸಕಪದ,ದೇ ,8,"ಮೂಡು, ಕಾಣಿಸಿಕೊಳ್ಳು"
ಸೂತ,ಹೆಸರುಪದ,ಸಂ ,1,"ರಥವನ್ನು ನಡೆಸುವವನು, ಸಾರ"
ಸೂತ,ಹೆಸರುಪದ,ಸಂ ,2,ಕ್ಷತ್ರಿಯನಿಗೆ ಬ್ರಾಹ್ಮಣ ಸ್ತ್ರೀಯಲ್ಲಿ ಹುಟ್ಟಿದ ಮಗ
ಸೂತ,ಹೆಸರುಪದ,ಸಂ ,3,"ಹೊಗಳು ಭಟ್ಟ, ವಂದಿ ಮಾಗಧ"
ಸೂತ,ಹೆಸರುಪದ,ಸಂ ,4,ಬೆಸ್ತ
ಸೂತ,ಹೆಸರುಪದ,ಸಂ ,5,ಪಾದರಸ
ಸೂತಕ,ಹೆಸರುಪದ,ಸಂ ,1,"ಹುಟ್ಟು, ಜನನ"
ಸೂತಕ,ಹೆಸರುಪದ,ಸಂ ,2,"ಹೊಲೆ, ಮೈಲಿಗೆ"
ಸೂತಕ,ಹೆಸರುಪದ,ಸಂ ,3,"ಜನನ, ಮರಣಗಳಿಂದುಂಟಾಗುವ ಮೈಲಿಗೆ"
ಸೂತಕ,ಹೆಸರುಪದ,ಸಂ ,4,"ಮುಟ್ಟು, ರಜಸ್ಸು"
ಸೂತಕ,ಹೆಸರುಪದ,ಸಂ ,5,ಪಾದರಸ
ಸೂತಕ,ಹೆಸರುಪದ,ಸಂ ,6,"ದೋಷ, ರುಜೆ"
ಸೂತಕಿ,ಹೆಸರುಪದ,<ಸಂ. ಸೂತಿಕಾ ,1,"ಹೆತ್ತವಳು, ಬಾಣಂತಿ"
ಸೂತಕಿ,ಹೆಸರುಪದ,<ಸಂ. ಸೂತಿಕಾ ,2,"ಮುಟ್ಟಾದವಳು, ರಜಸ್ವಲೆ"
ಸೂತಕಿ,ಹೆಸರುಪದ,<ಸಂ. ಸೂತಿಕಾ ,3,"ಹೆರಿಗೆಯನ್ನು ಮಾಡಿಸುವವಳು, ಸೂಲಗಿತ್ತಿ"
ಸೂತಕಿ,ಹೆಸರುಪದ,<ಸಂ. ಸೂತಿಕಾ ,4,"ಮೈಲಿಗೆಯಿಂದ ಕೂಡಿದವನು, ಕಳಂಕಿತನಾದವನು"
ಸೂತಿ,ಹೆಸರುಪದ,ಸಂ ,1,"ಹುಟ್ಟು, ಜನನ"
ಸೂತಿ,ಹೆಸರುಪದ,ಸಂ ,2,"ಹೆರಿಗೆ, ಪ್ರಸವ"
ಸೂತಿ,ಹೆಸರುಪದ,ಸಂ ,3,"ಮಗು, ಕೂಸು"
ಸೂತ್ರ,ಹೆಸರುಪದ,ಸಂ ,1,"ದಾರ, ನೂಲು"
ಸೂತ್ರ,ಹೆಸರುಪದ,ಸಂ ,2,"ವಿಧಿ, ನಿಯಮ, ಕಟ್ಟಳೆ"
ಸೂತ್ರ,ಹೆಸರುಪದ,ಸಂ ,3,"ಸೂತ್ರರೂಪದಲ್ಲಿರುವ ಸಂಕ್ಷಿಪ್ತವಾದ ಹೇಳಿಕೆಯ-ಅರ್ಥ, ಸಾರಾಂಶ"
ಸೂತ್ರ,ಹೆಸರುಪದ,ಸಂ ,4,ಎರಡು ಎಂಬ ಸಂಖ್ಯೆಯ ಸಂಕೇತ
ಸೂತ್ರಧಾರ,ಹೆಸರುಪದ,ಸಂ ,1,"ನಾಟಕದ-ನಿರೂಪಕ, ನಿರ್ದೇಶಕ, ವ್ಯವಸ್ಥಾಪಕ ಯಾ ನಟ"
ಸೂತ್ರಧಾರ,ಹೆಸರುಪದ,ಸಂ ,2,ಬೊಂಬೆಗಳಿಗೆ ದಾರವನ್ನು ಕಟ್ಟಿ ತೆರೆಯ ಮರೆಯಲ್ಲಿ ನಿಂತು ಆಡಿಸುವವನು
ಸೂತ್ರಧಾರ,ಹೆಸರುಪದ,ಸಂ ,3,"ದೇವಾಲಯ, ಸೌಧ ಮೊ. ಕಟ್ಟಡಗಳಿಗೆ ರೇಖಾ ವಿನ್ಯಾಸವನ್ನು ಹಾಕಿ ನಿರ್ದೇಶಿಸುವ ವಾಸ್ತುಶಿಲ್ಪ"
ಸೂತ್ರಧಾರ,ಹೆಸರುಪದ,ಸಂ ,4,"ಸೂತ್ರ ಹಿಡಿದಿರುವವನು, ಮೊದಲಿಗ"
ಸೂತ್ರಧಾರ,ಹೆಸರುಪದ,ಸಂ ,5,"ಜಗತ್ತಿನ ಜೀವಗಳನ್ನು ಬೊಂಬೆಗಳಂತೆ ಆಡಿಸುವವನು, ಪರ ಮಾತ್ಮ"
ಸೂತ್ರಿಸು,ಎಸಕಪದ,<ಸಂ. ಸೂತ್ರ + ಇಸು ,1,ಅಳತೆ ಗಾಗಿ ನೂಲನ್ನು ನೇರವಾಗಿಡು
ಸೂತ್ರಿಸು,ಎಸಕಪದ,<ಸಂ. ಸೂತ್ರ + ಇಸು ,2,ಗೆರೆಯೆಳೆ
ಸೂತ್ರಿಸು,ಎಸಕಪದ,<ಸಂ. ಸೂತ್ರ + ಇಸು ,3,"ಪೋಣಿಸು, ಸೇರಿಸಿಕಟ್ಟು"
ಸೂತ್ರಿಸು,ಎಸಕಪದ,<ಸಂ. ಸೂತ್ರ + ಇಸು ,4,"ಜೋಡಿಸು, ಸೇರಿಸು"
ಸೂತ್ರಿಸು,ಎಸಕಪದ,<ಸಂ. ಸೂತ್ರ + ಇಸು ,5,"ಸೂತ್ರವನ್ನು ರಚಿಸಿ ಹೇಳು, ಸೂತ್ರ ರೂಪದಲ್ಲಿ ಹೇಳು"
ಸೂತ್ರಿಸು,ಎಸಕಪದ,<ಸಂ. ಸೂತ್ರ + ಇಸು ,6,"ಅಪ್ಪಣೆ ಮಾಡು, ನಿರ್ದೇಶಿಸು"
ಸೂತ್ರಿಸು,ಎಸಕಪದ,<ಸಂ. ಸೂತ್ರ + ಇಸು ,7,"ನಿಶ್ಚಯಿಸು, ತೀರ್ಮಾನಿಸು"
ಸೂದ,ಹೆಸರುಪದ,ಸಂ ,1,ಅಡುಗೆಯನ್ನು ಮಾಡುವುದು
ಸೂದ,ಹೆಸರುಪದ,ಸಂ ,2,"ಅಡುಗೆ ಮಾಡುವವನು, ಬಾಣಸಿಗ"
ಸೂದ,ಹೆಸರುಪದ,ಸಂ ,3,"ಅನ್ನದೊಂದಿಗೆ ಕಲಸಿಕೊಳ್ಳುವ ವ್ಯಂಜನ ಪದಾರ್ಥ, ಮೇಲೋಗರ"
ಸೂದನ,ಹೆಸರುಪದ,ಸಂ ,1,"ನಾಶಗೊಳಿಸುವಿಕೆ, ಧ್ವಂಸ ಮಾಡುವಿಕೆ"
ಸೂದನ,ಹೆಸರುಪದ,ಸಂ ,2,"ಹಗೆ, ವೈರಿ"
ಸೂಪಕ,ಹೆಸರುಪದ,ಸಂ ,1,"ಅಡುಗೆಯವನು, ಬಾಣಸಿಗ"
ಸೂಪಕ,ಹೆಸರುಪದ,ಸಂ ,2,"ಮೊರ, ಶೂರ್ಪ"
ಸೂಪಶಾಸ್ತ್ರ,ಹೆಸರುಪದ,ಸಂ ,1,"ಅಡುಗೆ ಮಾಡುವ ವಿದ್ಯೆ, ಕಲೆ"
ಸೂಪಶಾಸ್ತ್ರ,ಹೆಸರುಪದ,ಸಂ ,2,ಮಂಗರಸನು ರಚಿಸಿದ ಒಂದು ಗ್ರಂಥದ ಹೆಸರು
ಸೂರುಳಿಸು,ಎಸಕಪದ,ದೇ ,1,"ಆಣೆಯಿಡುವಂತೆ ಮಾಡು, ಆಣೆಯಿಡಿಸು"
ಸೂರುಳಿಸು,ಎಸಕಪದ,ದೇ ,2,ಸೂರುಳಿಡು
ಸೂರೆ(ರ್ಯ)ಪಾನ,ಹೆಸರುಪದ,<ಸಂ. ಸೂರ್ಯ ,1,ದೇವರ ಯಾ ರಾಜರ ಮೆರವಣಿಗೆಯಲ್ಲಿ ಗೌರವಾರ್ಥವಾಗಿ ಕೊಂಡೊಯ್ಯುವ ಒಂದು ಬಗೆಯ ಫಲಕ ಯಾ ಚಾಮರ
ಸೂರೆ(ರ್ಯ)ಪಾನ,ಹೆಸರುಪದ,<ಸಂ. ಸೂರ್ಯ ,2,"ಒಂದು ಬಗೆಯ ಹೂವು, ಸೂರ್ಯಕಾಂತಿ"
ಸೂರೆಗೈ,ಎಸಕಪದ,= ,1,ಲೂಟಿ ಹೊಡೆ
ಸೂರೆಗೈ,ಎಸಕಪದ,= ,2,"ಯಥೇಚ್ಛವಾಗಿ-ಪಡೆ, ಹೊಂದು"
ಸೂರ್ಯ,ಹೆಸರುಪದ,ಸಂ ,1,"ನೇಸರು, ರವಿ"
ಸೂರ್ಯ,ಹೆಸರುಪದ,ಸಂ ,2,ಬಿಳಿಯ ಎಕ್ಕದ ಗಿಡ
ಸೂಲ,ಹೆಸರುಪದ,ದೇ ,1,"ಹೆರಿಗೆ, ಪ್ರಸವ"
ಸೂಲ,ಹೆಸರುಪದ,ದೇ ,2,"ಸಂತತಿ, ಸಂತಾನ"
ಸೂಲಿಸು,ಎಸಕಪದ,= ,1,"ಹೆರಿಗೆಯಾಗು, ಹಡೆ"
ಸೂಲಿಸು,ಎಸಕಪದ,= ,2,"ಹೆರಿಗೆಯಾಗುವುದಕ್ಕೆ ಸಹಾಯವನ್ನು ಮಾಡು, ಹೆರಿಗೆ ಮಾಡಿಸು"
ಸೂಲು,ಹೆಸರುಪದ,ದೇ ಪ್ರಾಣಿಗಳು ,1,ಗರ್ಭಧಾರಣೆ ಮಾಡುವುದು
ಸೂಲು,ಹೆಸರುಪದ,ದೇ ಪ್ರಾಣಿಗಳು ,2,"ಹೆರಿಗೆ, ಪ್ರಸವ"
ಸೂಲು,ಹೆಸರುಪದ,ದೇ ಪ್ರಾಣಿಗಳು ,3,ಅಭ್ಯಾಸ ಕ್ರಮ
ಸೂಳಯಿ(ವಿ)ಸು,ಎಸಕಪದ,ದೇ ,1,"ಗಟ್ಟಿಯಾಗಿ ಧ್ವನಿ ಮಾಡು, ಕಿರಿಚು"
ಸೂಳಯಿ(ವಿ)ಸು,ಎಸಕಪದ,ದೇ ,2,"ಹೊಡೆ, ಬಡಿ"
ಸೂಳಯಿ(ವಿ)ಸು,ಎಸಕಪದ,ದೇ ,3,"ವಾದ್ಯಗಳಂತೆ ಭೋರಿಡು, ಅಬ್ಬರಿಸು"
ಸೂಳಾಯತ,ಹೆಸರುಪದ,<ದೇ. ಸೂೞ ,1,"ಸರದಿಯ ಪ್ರಕಾರ ಕೂಗುವವನು, ಸಾರುವವನು"
ಸೂಳಾಯತ,ಹೆಸರುಪದ,<ದೇ. ಸೂೞ ,2,"ಮಂಗಳ ಪಾಠಕ, ವಂದಿ"
ಸೂಳಾಯತ,ಹೆಸರುಪದ,<ದೇ. ಸೂೞ ,3,"ದೂತ ಕಾರ್ಯ, ದೂತ ಕೆಲಸ"
ಸೂಳು,ಹೆಸರುಪದ,ದೇ ,1,"ಆವೃತ್ತಿ, ಬಾರಿ"
ಸೂಳು,ಹೆಸರುಪದ,ದೇ ,2,"ರತಿ ಸುಖದ ಸರದಿ, ಸಮಯ"
ಸೂಳು,ಹೆಸರುಪದ,ದೇ ,3,"ಆರ್ಭಟ, ಬೊಬ್ಬೆ"
ಸೂಳು,ಹೆಸರುಪದ,ದೇ ,4,"ಆಧಿಕ್ಯ, ಹೆಚ್ಚಳ"
ಸೂಳು,ಹೆಸರುಪದ,ದೇ ,5,"ಕದನ, ಯುದ್ಧ"
ಸೂಳ್ನುಡಿ,ಹೆಸರುಪದ,<ದೇ. ಸೂಳು + ನುಡಿ ,1,"ಸರದಿಯ ಪ್ರಕಾರ ಆಡುವ ಮಾತು, ಸಂಭಾಷಣೆ"
ಸೂಳ್ನುಡಿ,ಹೆಸರುಪದ,<ದೇ. ಸೂಳು + ನುಡಿ ,2,"ತತ್ತ್ವಜ್ಞಾನದ ಮಾತು, ತಿರುಳುಳ್ಳ ಮಾತು"
ಸೂಸಕ,ಹೆಸರುಪದ,ದೇ ,1,"ಒಂದು ಬಗೆಯ ಆಭರಣ, ಬೈತಲೆ ಬೊಟ್ಟು"
ಸೂಸಕ,ಹೆಸರುಪದ,ದೇ ,2,"ಗೊಂಡೆ, ಕುಚ್ಚು"
ಸೂಸಲು,ಹೆಸರುಪದ,ದೇ ,1,"ಎಳ್ಳು, ಕಡಲೆಹಿಟ್ಟು ಮುಂ.ವನ್ನು ಸೇರಿಸಿ ಮಾಡಿದ ಒಂದು ಬಗೆಯ - ಖಾದ್ಯ, ತಿಂಡಿ"
ಸೂಸಲು,ಹೆಸರುಪದ,ದೇ ,2,"ಸಿಂಚನ, ಸೇಚನ"
ಸೂಸು,ಎಸಕಪದ,ದೇ ,1,"ಎರಚು, ಚಲ್ಲು"
ಸೂಸು,ಎಸಕಪದ,ದೇ ,2,"ಚಿಮ್ಮು, ಸಿಡಿ"
ಸೂಸು,ಎಸಕಪದ,ದೇ ,3,"ಎಸೆ, ಬಿಸುಡು"
ಸೂಸು,ಎಸಕಪದ,ದೇ ,4,"ಕೊಡು, ನೀಡು"
ಸೂಸು,ಎಸಕಪದ,ದೇ ,5,"ರಭಸದಿಂದ ಹರಿ, ಪ್ರವಹಿಸು"
ಸೂಸು,ಎಸಕಪದ,ದೇ ,6,"ಕೆದರು, ಚೆಲ್ಲಾಪಿಲ್ಲಿಯಾಗು"
ಸೂಸು,ಎಸಕಪದ,ದೇ ,7,"ಬಿಚ್ಚಿಕೊಳ್ಳು, ಸಡಿಲವಾಗು"
ಸೂಸು,ಎಸಕಪದ,ದೇ ,8,"ತೂಗು, ತೊನೆ"
ಸೂಸು,ಎಸಕಪದ,ದೇ ,9,"ಅಸ್ಥಿರವಾಗು, ಚಂಚಲಗೊಳ್ಳು"
ಸೂಸು,ಎಸಕಪದ,ದೇ ,10,"೦ ದೊರೆ, ಲಭಿಸು"
ಸೂಸು,ಎಸಕಪದ,ದೇ ,12,"ದೃಷ್ಟಿ ತೆಗೆ, ನಿವಾಳಿಸು"
ಸೂಸು,ಎಸಕಪದ,ದೇ ,14,"ಅರ್ಘ್ಯ ಕೊಡು, ಅರ್ಪಿಸು"
ಸೂಸು,ಎಸಕಪದ,ದೇ ,16,"ತಿಳಿಸು, ನಿರೂಪಿಸು"
ಸೂಸು,ಎಸಕಪದ,ದೇ ,18,"ಬಾಡು, ಕಂದು"
ಸೂಸು,ಎಸಕಪದ,ದೇ ,20,"ಚಿಮುಕಿಸು, ಪ್ರೇಕ್ಷಿಸು"
ಸೃಜಿಸು,ಎಸಕಪದ,<ಸಂ. ಸೃಜ್ + ಇಸು ,1,ಸೃಜಯಿಸು
ಸೃಜಿಸು,ಎಸಕಪದ,<ಸಂ. ಸೃಜ್ + ಇಸು ,2,"ರುಚಿಸು, ನಿರ್ಮಿಸು"
ಸೃಷ್ಟಿ,ಹೆಸರುಪದ,ಸಂ ,1,"ಉತ್ಪತ್ತಿ, ಹುಟ್ಟು"
ಸೃಷ್ಟಿ,ಹೆಸರುಪದ,ಸಂ ,2,"ರಚನೆ, ನಿರ್ಮಾಣ"
ಸೃಷ್ಟಿ,ಹೆಸರುಪದ,ಸಂ ,3,"ಜಗತ್ತು, ಪ್ರಪಂಚ"
ಸೃಷ್ಟಿ,ಹೆಸರುಪದ,ಸಂ ,4,"ನಿಸರ್ಗ, ಪ್ರಕೃತಿ"
ಸೃಷ್ಟಿ),ಹೆಸರುಪದ,ಸಂ ,1,"ಅಳ್ಳಕ, ಸಡಿಲು"
ಸೃಷ್ಟಿ),ಹೆಸರುಪದ,ಸಂ ,2,"ಸಲಿಗೆ, ಸದರ"
ಸೃಷ್ಟಿಸು,ಎಸಕಪದ,<ಸಂ. ಸೃಷ್ಟಿ + ಇಸು ,1,"ಉತ್ಪತ್ತಿ ಮಾಡು, ಹುಟ್ಟಿಸು"
ಸೃಷ್ಟಿಸು,ಎಸಕಪದ,<ಸಂ. ಸೃಷ್ಟಿ + ಇಸು ,2,"ಹೊಸದಾಗಿ ಬೆಳಕಿಗೆ ತರು, ಬಳಸು"
ಸೆಂಡು,ಹೆಸರುಪದ,ದೇ ,1,"ಕಂದುಕ, ಚೆಂಡು"
ಸೆಂಡು,ಹೆಸರುಪದ,ದೇ ,2,"ತಲೆ, ಶಿರಸ್ಸು"
ಸೆಂದುರ,ಹೆಸರುಪದ,<ಸಂ. ಸಿಂದೂರ ,1,"ಮಂಗಳ ದ್ರವ್ಯವಾಗಿ ಬಳಸುವ ಕೆಂಪುಬಣ್ಣದ ಪುಡಿ, ಸಿಂದೂರ"
ಸೆಂದುರ,ಹೆಸರುಪದ,<ಸಂ. ಸಿಂದೂರ ,2,ಕೆಂಪು ಬಣ್ಣ
ಸೆಕೆ,ಹೆಸರುಪದ,<ಮರಾ. ಸೇಕ್ ,1,"ಶಾಖ, ಕಾವು"
ಸೆಕೆ,ಹೆಸರುಪದ,<ಮರಾ. ಸೇಕ್ ,2,"ಬೇಸಗೆ, ಗ್ರೀಷ್ಮ"
ಸೆಕೆ,ಹೆಸರುಪದ,<ಮರಾ. ಸೇಕ್ ,3,"ಬೇಸಗೆಯ ಝಳ, ಧಗೆ"
ಸೆಕೆ,ಹೆಸರುಪದ,<ಮರಾ. ಸೇಕ್ ,4,"ಹಬೆ, ಆವಿ"
ಸೆಕ್ಕು,ಎಸಕಪದ,ದೇ ,1,"ಒಳಸೇರಿಸು, ತುರುಕು"
ಸೆಕ್ಕು,ಎಸಕಪದ,ದೇ ,2,"ನೆಡು, ನಾಟು, ಹೊಂದಿಸು, ಜೋಡಿಸು"
ಸೆಕ್ಕು,ಎಸಕಪದ,ದೇ ,3,"ಹಿಡಿದೆಳೆ, ಜೀರು"
ಸೆಜ್ಜೆ,ಹೆಸರುಪದ,<ಸಂ. ಶಯ್ಯಾ ,1,"ಹಾಸಿಗೆ, ತಲ್ಪ"
ಸೆಜ್ಜೆ,ಹೆಸರುಪದ,<ಸಂ. ಶಯ್ಯಾ ,2,"ಮಲಗುವ ಮನೆ, ಶಯ್ಯಾಗೃಹ"
ಸೆಜ್ಜೆ,ಹೆಸರುಪದ,<ಸಂ. ಶಯ್ಯಾ ,3,"ಮಹಡಿಯಲ್ಲಿನ ಮುಂದಕ್ಕೆ ಚಾಚಿರುವ ಭಾಗ, ಉಪ್ಪರಿಗೆಯ ಮೊಗ ಸಾಲೆ"
ಸೆಜ್ಜೆ,ಹೆಸರುಪದ,<ಸಂ. ಶಯ್ಯಾ ,4,"ಕರಡಿಗೆ, ಲಿಂಗವತ್ತಿಗೆ"
ಸೆಜ್ಜೆ,ಹೆಸರುಪದ,<ಸಂ. ಶಯ್ಯಾ ,5,ಒಂದು ಬಗೆಯ ತೃಣಧಾನ್ಯ
ಸೆಟವಿ,ಹೆಸರುಪದ,<ಮರಾ. ಸಟವಾಈ ,1,ಮಾನವರ ಹಣೆಯ ಬರಹವನ್ನು ಬರೆಯುವಳೆಂದು ನಂಬಲಾದ ಒಬ್ಬ ಕ್ಷುದ್ರದೇವತೆ
ಸೆಟವಿ,ಹೆಸರುಪದ,<ಮರಾ. ಸಟವಾಈ ,2,"ದುರಹಂಕಾರಿ, ಜಂಬಗಾತಿ"
ಸೆಟೆ,ಎಸಕಪದ,ದೇ ,1,"ಮುದುರಿಕೊಳ್ಳು, ಕುಗ್ಗು"
ಸೆಟೆ,ಎಸಕಪದ,ದೇ ,2,"ನಿಗುರಿಸು, ಚಾಚು"
ಸೆಟೆ,ಎಸಕಪದ,ದೇ ,3,"ನಡುಗು, ಅದುರು"
ಸೆಟೆಗೊಳ್ಳು,ಎಸಕಪದ,ದೇ ,1,"ನಿಮಿರು, ನೆಟ್ಟಗಾಗು"
ಸೆಟೆಗೊಳ್ಳು,ಎಸಕಪದ,ದೇ ,2,"ಸಾಯು, ಮರಣಹೊಂದು"
ಸೆಡಕು,ಹೆಸರುಪದ,ದೇ ,1,"ಗರ್ವ, ಅಹಂಕಾರ"
ಸೆಡಕು,ಹೆಸರುಪದ,ದೇ ,2,"ಮುನಿಸು, ಕೋಪ"
ಸೆಡಕು,ಹೆಸರುಪದ,ದೇ ,3,ಸೆಟೆದುಕೊಂಡುದು
ಸೆಡವು(ಹು),ಹೆಸರುಪದ,ದೇ ,1,"ಗರ್ವ, ಅಹಂಕಾರ"
ಸೆಡವು(ಹು),ಹೆಸರುಪದ,ದೇ ,2,"ಮುನಿಸು, ಕೋಪ"
ಸೆಡವು(ಹು),ಹೆಸರುಪದ,ದೇ ,3,"ಹಟಮಾರಿತನ, ತಂಟೆ"
ಸೆಡವು(ಹು),ಹೆಸರುಪದ,ದೇ ,4,"ಬಿಂಕ, ಬಿಗುಮಾನ"
ಸೆಡೆ,ಎಸಕಪದ,ದೇ ,1,"ಉಬ್ಬು, ದಪ್ಪವಾಗು"
ಸೆಡೆ,ಎಸಕಪದ,ದೇ ,2,"ಗರ್ವಿಸು, ಅಹಂಕರಿಸು"
ಸೆಡೆ,ಎಸಕಪದ,ದೇ ,3,"ನಿಗುರು, ನೆಟ್ಟಗಾಗು"
ಸೆಡೆ,ಎಸಕಪದ,ದೇ ,4,"ಕುಗ್ಗು, ವಕ್ರವಾಗು"
ಸೆಡೆ,ಎಸಕಪದ,ದೇ ,5,"ಸಂಕೋಚಗೊಳ್ಳು, ಮುದುರು"
ಸೆಡೆ,ಎಸಕಪದ,ದೇ ,6,"ನಡುಗು, ಅದುರು"
ಸೆಡೆ,ಎಸಕಪದ,ದೇ ,7,"ತೂಗು, ತೊನೆ"
ಸೆಡೆ,ಎಸಕಪದ,ದೇ ,8,"ಹೆದರು, ಭಯಪಡು"
ಸೆಣಸಾಟ,ಹೆಸರುಪದ,ದೇ ,1,"ಸ್ಪರ್ಧೆ, ಪೈಪೋಟಿ"
ಸೆಣಸಾಟ,ಹೆಸರುಪದ,ದೇ ,2,"ಹೋರಾಟ, ಜಗಳ"
ಸೆಣಸು,ಹೆಸರುಪದ,ದೇ ,1,"ಸ್ಪರ್ಧೆ, ಪೈಪೋಟಿ"
ಸೆಣಸು,ಹೆಸರುಪದ,ದೇ ,2,"ವಿರೋಧ, ಪ್ರತಿ ಭಟನೆ"
ಸೆಣಸು,ಹೆಸರುಪದ,ದೇ ,3,"ಕೋಪ, ಸಿಟ್ಟು"
ಸೆಣಸು,ಹೆಸರುಪದ,ದೇ ,4,"ಅಸೂಯೆ, ಮತ್ಸರ"
ಸೆಣಸು,ಎಸಕಪದ,ದೇ ,1,"ಸ್ಪರ್ಧಿಸು, ಪೈಪೋಟಿ ಮಾಡು"
ಸೆಣಸು,ಎಸಕಪದ,ದೇ ,2,"ಕಾದಾಡು, ಹೋರಾಡು"
ಸೆಣಸು,ಎಸಕಪದ,ದೇ ,3,"ಕೋಪಗೊಳ್ಳು, ಸಿಡಿಮಿಡಿಗೊಳ್ಳು"
ಸೆಣಸು,ಎಸಕಪದ,ದೇ ,4,"ಹೊಟ್ಟೆಕಿಚ್ಚು ಪಡು, ಕರುಬು"
ಸೆಣೆ,ಎಸಕಪದ,ದೇ ,1,"ಕೋಪಗೊಳ್ಳು, ಸಿಟ್ಟಾಗು"
ಸೆಣೆ,ಎಸಕಪದ,ದೇ ,2,"ಬಟ್ಟೆ ಮೊ.ವನ್ನು ಒಗೆ, ಶುಚಿ ಮಾಡು"
ಸೆಣೆ,ಎಸಕಪದ,ದೇ ,3,"ಬೀಸು, ಎಸೆ"
ಸೆತ್ತೆ,ಹೆಸರುಪದ,ದೇ ,1,"ಒಣಗಿದ ಕಸ, ಕಲ್ಮಷ"
ಸೆತ್ತೆ,ಹೆಸರುಪದ,ದೇ ,2,"ಪ್ರಾಣಿಗಳ ಗರ್ಭದಲ್ಲಿರುವ ಕೂಸಿನ ಚೀಲ, ಮಾಸು"
ಸೆತ್ತೆ,ಹೆಸರುಪದ,ದೇ ,3,"ಪಾಪ, ದೋಷ"
ಸೆದೆ,ಹೆಸರುಪದ,ದೇ ,1,"ಕಸ, ಕೊಳಕು"
ಸೆದೆ,ಹೆಸರುಪದ,ದೇ ,2,ಹಾವು
ಸೆರಗು,ಹೆಸರುಪದ,ದೇ ,1,"ಸೀರೆಯಲ್ಲಿ ಹೊದೆಯುವ ಭಾಗ, ಮೇಲುದು"
ಸೆರಗು,ಹೆಸರುಪದ,ದೇ ,2,"ಅಂಚು, ತುದಿ"
ಸೆರಗು,ಹೆಸರುಪದ,ದೇ ,3,"ಸಹಾಯ, ಆಶ್ರಯ"
ಸೆರಗು,ಹೆಸರುಪದ,ದೇ ,4,"ಭಾಗ, ಶಾಖೆ"
ಸೆರಗು,ಹೆಸರುಪದ,ದೇ ,5,"ಅಪಾಯದ ಶಂಕೆ, ಭೀತಿ"
ಸೆರಗು,ಹೆಸರುಪದ,ದೇ ,6,"ಅಪರಾಧ, ಪಾಪ"
ಸೆಲೆ,ಹೆಸರುಪದ,ದೇ ,1,"ಶಬ್ದ, ಧ್ವನಿ"
ಸೆಲೆ,ಹೆಸರುಪದ,ದೇ ,2,"ಪ್ರತಿಧ್ವನಿ, ಮಾರ್ದನಿ; ದೇ"
ಸೆಲೆ,ಹೆಸರುಪದ,ದೇ ,3,"ನೀರು ಒಸರುವಿಕೆ, ಜಿನಗುವಿಕೆ"
ಸೆಲೆ,ಹೆಸರುಪದ,ದೇ ,4,"ಮೂಲ, ಆಕರ"
ಸೆಲೆ,ಹೆಸರುಪದ,ದೇ ,5,"ಗುರುತು, ಸುಳಿವು"
